Dataset Name,Class vs Class,Classifier Name,Classifier Variables,Local F1 Score,Separability,Strategy,Amount within,Total test amount,F1 Score method
BankNote,0 vs 1,lr,{},0.9950843534493043,1.0,Leafage: Closest Enemy,87,412,0.9821171634121275
BankNote,0 vs 1,lr,{},0.9950843534493043,1.0,Leafage: Closest Enemy,61,412,0.9400196656833826
BankNote,0 vs 1,lr,{},0.9950843534493043,1.0,Leafage: Closest Enemy,55,412,1.0
BankNote,0 vs 1,lr,{},0.9950843534493043,1.0,Leafage: Closest Enemy,55,412,1.0
BankNote,0 vs 1,lr,{},0.9950843534493043,1.0,Leafage: Closest Enemy,85,412,0.9583537481626654
BankNote,0 vs 1,lr,{},0.9950843534493043,1.0,Leafage: Closest Enemy,15,412,1.0
BankNote,0 vs 1,lr,{},0.9950843534493043,1.0,Leafage: Closest Enemy,16,412,1.0
BankNote,0 vs 1,lr,{},0.9950843534493043,1.0,Leafage: Closest Enemy,9,412,1.0
BankNote,0 vs 1,lr,{},0.9950843534493043,1.0,Leafage: Closest Enemy,112,412,0.9774874371859297
BankNote,0 vs 1,lr,{},0.9950843534493043,1.0,Leafage: Closest Enemy,52,412,1.0
BankNote,0 vs 1,lr,{},0.9950843534493043,1.0,Leafage: Closest Enemy,51,412,0.6293604651162791
BankNote,0 vs 1,lr,{},0.9950843534493043,1.0,Leafage: Closest Enemy,73,412,1.0
BankNote,0 vs 1,lr,{},0.9950843534493043,1.0,Leafage: Closest Enemy,115,412,0.9592343140730237
BankNote,0 vs 1,lr,{},0.9950843534493043,1.0,Leafage: Closest Enemy,81,412,0.8356997971602433
BankNote,0 vs 1,lr,{},0.9950843534493043,1.0,Leafage: Closest Enemy,38,412,1.0
BankNote,0 vs 1,lr,{},0.9950843534493043,1.0,Leafage: Closest Enemy,49,412,1.0
BankNote,0 vs 1,lr,{},0.9950843534493043,1.0,Leafage: Closest Enemy,27,412,0.8125
BankNote,0 vs 1,lr,{},0.9950843534493043,1.0,Leafage: Closest Enemy,66,412,0.8871794871794871
BankNote,0 vs 1,lr,{},0.9950843534493043,1.0,Leafage: Closest Enemy,104,412,0.9589743589743589
BankNote,0 vs 1,lr,{},0.9950843534493043,1.0,Leafage: Closest Enemy,77,412,0.951048951048951
BankNote,0 vs 1,lr,{},0.9950843534493043,1.0,Leafage: Closest Enemy,45,412,0.96
BankNote,0 vs 1,lr,{},0.9950843534493043,1.0,Leafage: Closest Enemy,119,412,0.9852668069827906
BankNote,0 vs 1,lr,{},0.9950843534493043,1.0,Leafage: Closest Enemy,113,412,1.0
BankNote,0 vs 1,lr,{},0.9950843534493043,1.0,Leafage: Closest Enemy,30,412,0.8800000000000001
BankNote,0 vs 1,lr,{},0.9950843534493043,1.0,Leafage: Closest Enemy,54,412,0.889795918367347
BankNote,0 vs 1,lr,{},0.9950843534493043,1.0,Leafage: Closest Enemy,43,412,1.0
BankNote,0 vs 1,lr,{},0.9950843534493043,1.0,Leafage: Closest Enemy,73,412,1.0
BankNote,0 vs 1,lr,{},0.9950843534493043,1.0,Leafage: Closest Enemy,70,412,0.9739873652917131
BankNote,0 vs 1,lr,{},0.9950843534493043,1.0,Leafage: Closest Enemy,40,412,0.8268398268398267
BankNote,0 vs 1,lr,{},0.9950843534493043,1.0,Leafage: Closest Enemy,56,412,1.0
BankNote,0 vs 1,lr,{},0.9950843534493043,1.0,Leafage: Closest Enemy,95,412,0.9517521584560691
BankNote,0 vs 1,lr,{},0.9950843534493043,1.0,Leafage: Closest Enemy,38,412,1.0
BankNote,0 vs 1,lr,{},0.9950843534493043,1.0,Leafage: Closest Enemy,119,412,0.9814555088047374
BankNote,0 vs 1,lr,{},0.9950843534493043,1.0,Leafage: Closest Enemy,83,412,0.9513196480938416
BankNote,0 vs 1,lr,{},0.9950843534493043,1.0,Leafage: Closest Enemy,12,412,0.4782608695652174
BankNote,0 vs 1,lr,{},0.9950843534493043,1.0,Leafage: Closest Enemy,62,412,1.0
BankNote,0 vs 1,lr,{},0.9950843534493043,1.0,Leafage: Closest Enemy,49,412,1.0
BankNote,0 vs 1,lr,{},0.9950843534493043,1.0,Leafage: Closest Enemy,39,412,1.0
BankNote,0 vs 1,lr,{},0.9950843534493043,1.0,Leafage: Closest Enemy,21,412,1.0
BankNote,0 vs 1,lr,{},0.9950843534493043,1.0,Leafage: Closest Enemy,137,412,0.9717234262125903
BankNote,0 vs 1,lr,{},0.9950843534493043,1.0,Leafage: Closest Enemy,64,412,1.0
BankNote,0 vs 1,lr,{},0.9950843534493043,1.0,Leafage: Closest Enemy,11,412,0.47619047619047616
BankNote,0 vs 1,lr,{},0.9950843534493043,1.0,Leafage: Closest Enemy,54,412,0.8159090909090909
BankNote,0 vs 1,lr,{},0.9950843534493043,1.0,Leafage: Closest Enemy,88,412,0.978125776783495
BankNote,0 vs 1,lr,{},0.9950843534493043,1.0,Leafage: Closest Enemy,131,412,0.9741157873937957
BankNote,0 vs 1,lr,{},0.9950843534493043,1.0,Leafage: Closest Enemy,132,412,0.9817250449951544
BankNote,0 vs 1,lr,{},0.9950843534493043,1.0,Leafage: Closest Enemy,19,412,1.0
BankNote,0 vs 1,lr,{},0.9950843534493043,1.0,Leafage: Closest Enemy,107,412,0.981138727304777
BankNote,0 vs 1,lr,{},0.9950843534493043,1.0,Leafage: Closest Enemy,16,412,1.0
BankNote,0 vs 1,lr,{},0.9950843534493043,1.0,Leafage: Closest Enemy,74,412,0.9408473221422862
BankNote,0 vs 1,lr,{},0.9950843534493043,1.0,Leafage: Closest Enemy,6,412,1.0
BankNote,0 vs 1,lr,{},0.9950843534493043,1.0,Leafage: Closest Enemy,51,412,0.7782608695652173
BankNote,0 vs 1,lr,{},0.9950843534493043,1.0,Leafage: Closest Enemy,60,412,1.0
BankNote,0 vs 1,lr,{},0.9950843534493043,1.0,Leafage: Closest Enemy,86,412,0.9434210526315789
BankNote,0 vs 1,lr,{},0.9950843534493043,1.0,Leafage: Closest Enemy,29,412,1.0
BankNote,0 vs 1,lr,{},0.9950843534493043,1.0,Leafage: Closest Enemy,25,412,0.8903508771929824
BankNote,0 vs 1,lr,{},0.9950843534493043,1.0,Leafage: Closest Enemy,91,412,0.9307458143074581
BankNote,0 vs 1,lr,{},0.9950843534493043,1.0,Leafage: Closest Enemy,79,412,0.9631701631701632
BankNote,0 vs 1,lr,{},0.9950843534493043,1.0,Leafage: Closest Enemy,33,412,0.8918032786885246
BankNote,0 vs 1,lr,{},0.9950843534493043,1.0,Leafage: Closest Enemy,108,412,0.9590754073512694
BankNote,0 vs 1,lr,{},0.9950843534493043,1.0,Leafage: Closest Enemy,82,412,0.7876258992805756
BankNote,0 vs 1,lr,{},0.9950843534493043,1.0,Leafage: Closest Enemy,59,412,1.0
BankNote,0 vs 1,lr,{},0.9950843534493043,1.0,Leafage: Closest Enemy,36,412,1.0
BankNote,0 vs 1,lr,{},0.9950843534493043,1.0,Leafage: Closest Enemy,10,412,1.0
BankNote,0 vs 1,lr,{},0.9950843534493043,1.0,Leafage: Closest Enemy,83,412,1.0
BankNote,0 vs 1,lr,{},0.9950843534493043,1.0,Leafage: Closest Enemy,32,412,1.0
BankNote,0 vs 1,lr,{},0.9950843534493043,1.0,Leafage: Closest Enemy,88,412,0.8922888616891065
BankNote,0 vs 1,lr,{},0.9950843534493043,1.0,Leafage: Closest Enemy,70,412,1.0
BankNote,0 vs 1,lr,{},0.9950843534493043,1.0,Leafage: Closest Enemy,34,412,1.0
BankNote,0 vs 1,lr,{},0.9950843534493043,1.0,Leafage: Closest Enemy,77,412,0.9074519230769231
BankNote,0 vs 1,lr,{},0.9950843534493043,1.0,Leafage: Closest Enemy,19,412,1.0
BankNote,0 vs 1,lr,{},0.9950843534493043,1.0,Leafage: Closest Enemy,77,412,0.951048951048951
BankNote,0 vs 1,lr,{},0.9950843534493043,1.0,Leafage: Closest Enemy,96,412,0.9770059880239521
BankNote,0 vs 1,lr,{},0.9950843534493043,1.0,Leafage: Closest Enemy,43,412,0.9478787878787878
BankNote,0 vs 1,lr,{},0.9950843534493043,1.0,Leafage: Closest Enemy,38,412,1.0
BankNote,0 vs 1,lr,{},0.9950843534493043,1.0,Leafage: Closest Enemy,123,412,0.9739682539682539
BankNote,0 vs 1,lr,{},0.9950843534493043,1.0,Leafage: Closest Enemy,120,412,0.9871781173202265
BankNote,0 vs 1,lr,{},0.9950843534493043,1.0,Leafage: Closest Enemy,122,412,0.9166097060833903
