Dataset Name,Class vs Class,Classifier Name,Classifier Variables,Local F1 Score,Separability,Strategy,Amount within,Total test amount,F1 Score method
Abalone,old vs young,lr,{},0.7743220255450662,1.0,Leafage: Closest Enemy,15,1254,1.0
Abalone,old vs young,lr,{},0.7743220255450662,1.0,Leafage: Closest Enemy,310,1254,0.8766934181894757
Abalone,old vs young,lr,{},0.7743220255450662,1.0,Leafage: Closest Enemy,583,1254,0.8903881754020595
Abalone,old vs young,lr,{},0.7743220255450662,1.0,Leafage: Closest Enemy,185,1254,0.8840852130325814
Abalone,old vs young,lr,{},0.7743220255450662,1.0,Leafage: Closest Enemy,410,1254,0.9146858743497399
Abalone,old vs young,lr,{},0.7743220255450662,1.0,Leafage: Closest Enemy,634,1254,0.8934237602527316
Abalone,old vs young,lr,{},0.7743220255450662,1.0,Leafage: Closest Enemy,146,1254,0.9042874000262227
Abalone,old vs young,lr,{},0.7743220255450662,1.0,Leafage: Closest Enemy,24,1254,0.916083916083916
Abalone,old vs young,lr,{},0.7743220255450662,1.0,Leafage: Closest Enemy,471,1254,0.9183284203225247
Abalone,old vs young,lr,{},0.7743220255450662,1.0,Leafage: Closest Enemy,386,1254,0.9174174531105141
Abalone,old vs young,lr,{},0.7743220255450662,1.0,Leafage: Closest Enemy,21,1254,0.7878787878787878
Abalone,old vs young,lr,{},0.7743220255450662,1.0,Leafage: Closest Enemy,502,1254,0.8766997878754047
Abalone,old vs young,lr,{},0.7743220255450662,1.0,Leafage: Closest Enemy,602,1254,0.8804369414101292
Abalone,old vs young,lr,{},0.7743220255450662,1.0,Leafage: Closest Enemy,689,1254,0.8594164456233422
Abalone,old vs young,lr,{},0.7743220255450662,1.0,Leafage: Closest Enemy,296,1254,0.8281353682813537
Abalone,old vs young,lr,{},0.7743220255450662,1.0,Leafage: Closest Enemy,28,1254,0.8901960784313725
Abalone,old vs young,lr,{},0.7743220255450662,1.0,Leafage: Closest Enemy,328,1254,0.9082774049217002
Abalone,old vs young,lr,{},0.7743220255450662,1.0,Leafage: Closest Enemy,300,1254,0.933657673595754
Abalone,old vs young,lr,{},0.7743220255450662,1.0,Leafage: Closest Enemy,170,1254,0.9014492753623188
Abalone,old vs young,lr,{},0.7743220255450662,1.0,Leafage: Closest Enemy,702,1254,0.8873618707445027
Abalone,old vs young,lr,{},0.7743220255450662,1.0,Leafage: Closest Enemy,22,1254,0.8871794871794871
Abalone,old vs young,lr,{},0.7743220255450662,1.0,Leafage: Closest Enemy,582,1254,0.89088652275945
Abalone,old vs young,lr,{},0.7743220255450662,1.0,Leafage: Closest Enemy,254,1254,0.8312292358803985
Abalone,old vs young,lr,{},0.7743220255450662,1.0,Leafage: Closest Enemy,600,1254,0.8754528985507246
Abalone,old vs young,lr,{},0.7743220255450662,1.0,Leafage: Closest Enemy,66,1254,0.9545350172215845
Abalone,old vs young,lr,{},0.7743220255450662,1.0,Leafage: Closest Enemy,308,1254,0.7901204624464386
Abalone,old vs young,lr,{},0.7743220255450662,1.0,Leafage: Closest Enemy,234,1254,0.8923076923076922
Abalone,old vs young,lr,{},0.7743220255450662,1.0,Leafage: Closest Enemy,490,1254,0.8452327002568011
Abalone,old vs young,lr,{},0.7743220255450662,1.0,Leafage: Closest Enemy,624,1254,0.8878706199460916
Abalone,old vs young,lr,{},0.7743220255450662,1.0,Leafage: Closest Enemy,37,1254,0.7501875468867216
Abalone,old vs young,lr,{},0.7743220255450662,1.0,Leafage: Closest Enemy,498,1254,0.8562770562770563
Abalone,old vs young,lr,{},0.7743220255450662,1.0,Leafage: Closest Enemy,498,1254,0.8456309122975789
Abalone,old vs young,lr,{},0.7743220255450662,1.0,Leafage: Closest Enemy,562,1254,0.7768084920202204
Abalone,old vs young,lr,{},0.7743220255450662,1.0,Leafage: Closest Enemy,30,1254,0.8666666666666667
Abalone,old vs young,lr,{},0.7743220255450662,1.0,Leafage: Closest Enemy,503,1254,0.8567767653758542
Abalone,old vs young,lr,{},0.7743220255450662,1.0,Leafage: Closest Enemy,21,1254,0.9481481481481482
Abalone,old vs young,lr,{},0.7743220255450662,1.0,Leafage: Closest Enemy,664,1254,0.8837738491160512
Abalone,old vs young,lr,{},0.7743220255450662,1.0,Leafage: Closest Enemy,322,1254,0.8337880687264951
Abalone,old vs young,lr,{},0.7743220255450662,1.0,Leafage: Closest Enemy,666,1254,0.88979181108701
Abalone,old vs young,lr,{},0.7743220255450662,1.0,Leafage: Closest Enemy,28,1254,0.9577677224736048
Abalone,old vs young,lr,{},0.7743220255450662,1.0,Leafage: Closest Enemy,631,1254,0.8809733400402415
Abalone,old vs young,lr,{},0.7743220255450662,1.0,Leafage: Closest Enemy,47,1254,0.768472906403941
Abalone,old vs young,lr,{},0.7743220255450662,1.0,Leafage: Closest Enemy,497,1254,0.8857072285770256
Abalone,old vs young,lr,{},0.7743220255450662,1.0,Leafage: Closest Enemy,482,1254,0.8517043154400453
Abalone,old vs young,lr,{},0.7743220255450662,1.0,Leafage: Closest Enemy,614,1254,0.8667204167700322
Abalone,old vs young,lr,{},0.7743220255450662,1.0,Leafage: Closest Enemy,453,1254,0.8655416918595064
Abalone,old vs young,lr,{},0.7743220255450662,1.0,Leafage: Closest Enemy,654,1254,0.8699413343939544
Abalone,old vs young,lr,{},0.7743220255450662,1.0,Leafage: Closest Enemy,40,1254,0.8769230769230769
Abalone,old vs young,lr,{},0.7743220255450662,1.0,Leafage: Closest Enemy,606,1254,0.8840693022366024
Abalone,old vs young,lr,{},0.7743220255450662,1.0,Leafage: Closest Enemy,242,1254,0.9017724259234203
Abalone,old vs young,lr,{},0.7743220255450662,1.0,Leafage: Closest Enemy,597,1254,0.42421319796954315
Abalone,old vs young,lr,{},0.7743220255450662,1.0,Leafage: Closest Enemy,696,1254,0.8892361111111111
Abalone,old vs young,lr,{},0.7743220255450662,1.0,Leafage: Closest Enemy,467,1254,0.6182599132037334
Abalone,old vs young,lr,{},0.7743220255450662,1.0,Leafage: Closest Enemy,63,1254,0.8713410483321988
Abalone,old vs young,lr,{},0.7743220255450662,1.0,Leafage: Closest Enemy,33,1254,0.8811524609843937
Abalone,old vs young,lr,{},0.7743220255450662,1.0,Leafage: Closest Enemy,626,1254,0.8893522306962129
Abalone,old vs young,lr,{},0.7743220255450662,1.0,Leafage: Closest Enemy,483,1254,0.8687060889929742
Abalone,old vs young,lr,{},0.7743220255450662,1.0,Leafage: Closest Enemy,29,1254,0.9583931133428981
Abalone,old vs young,lr,{},0.7743220255450662,1.0,Leafage: Closest Enemy,623,1254,0.8571670653907495
Abalone,old vs young,lr,{},0.7743220255450662,1.0,Leafage: Closest Enemy,498,1254,0.8514142499104905
Abalone,old vs young,lr,{},0.7743220255450662,1.0,Leafage: Closest Enemy,505,1254,0.853727935664145
Abalone,old vs young,lr,{},0.7743220255450662,1.0,Leafage: Closest Enemy,509,1254,0.8502565206472212
Abalone,old vs young,lr,{},0.7743220255450662,1.0,Leafage: Closest Enemy,598,1254,0.868600307624698
Abalone,old vs young,lr,{},0.7743220255450662,1.0,Leafage: Closest Enemy,289,1254,0.9285714285714286
Abalone,old vs young,lr,{},0.7743220255450662,1.0,Leafage: Closest Enemy,439,1254,0.9347189055379153
Abalone,old vs young,lr,{},0.7743220255450662,1.0,Leafage: Closest Enemy,524,1254,0.6382608270662912
Abalone,old vs young,lr,{},0.7743220255450662,1.0,Leafage: Closest Enemy,50,1254,0.82174688057041
Abalone,old vs young,lr,{},0.7743220255450662,1.0,Leafage: Closest Enemy,102,1254,0.9629360465116279
Abalone,old vs young,lr,{},0.7743220255450662,1.0,Leafage: Closest Enemy,329,1254,0.8836427939876216
Abalone,old vs young,lr,{},0.7743220255450662,1.0,Leafage: Closest Enemy,494,1254,0.761492393191367
Abalone,old vs young,lr,{},0.7743220255450662,1.0,Leafage: Closest Enemy,479,1254,0.8422516313959871
Abalone,old vs young,lr,{},0.7743220255450662,1.0,Leafage: Closest Enemy,74,1254,0.8526874585268746
Abalone,old vs young,lr,{},0.7743220255450662,1.0,Leafage: Closest Enemy,673,1254,0.8613371793551046
Abalone,old vs young,lr,{},0.7743220255450662,1.0,Leafage: Closest Enemy,568,1254,0.8679286574023416
Abalone,old vs young,lr,{},0.7743220255450662,1.0,Leafage: Closest Enemy,153,1254,0.9047678326901532
Abalone,old vs young,lr,{},0.7743220255450662,1.0,Leafage: Closest Enemy,109,1254,0.8682620256224317
Abalone,old vs young,lr,{},0.7743220255450662,1.0,Leafage: Closest Enemy,504,1254,0.8488755622188906
Abalone,old vs young,lr,{},0.7743220255450662,1.0,Leafage: Closest Enemy,537,1254,0.7638853807078106
Abalone,old vs young,lr,{},0.7743220255450662,1.0,Leafage: Closest Enemy,702,1254,0.8873618707445027
Abalone,old vs young,lr,{},0.7743220255450662,1.0,Leafage: Closest Enemy,492,1254,0.8709790209790209
Abalone,old vs young,lr,{},0.7743220255450662,1.0,Leafage: Closest Enemy,644,1254,0.44212383397246957
Abalone,old vs young,lr,{},0.7743220255450662,1.0,Leafage: Closest Enemy,625,1254,0.4434802027357453
Abalone,old vs young,lr,{},0.7743220255450662,1.0,Leafage: Closest Enemy,68,1254,0.9556425309849967
Abalone,old vs young,lr,{},0.7743220255450662,1.0,Leafage: Closest Enemy,582,1254,0.43663440059568137
Abalone,old vs young,lr,{},0.7743220255450662,1.0,Leafage: Closest Enemy,605,1254,0.8779995966928816
Abalone,old vs young,lr,{},0.7743220255450662,1.0,Leafage: Closest Enemy,487,1254,0.853724469363236
